,zip,city,state,latitude,longitude,timezone,daylight_savings_time_flag,geopoint
41636,83836,Hope,ID,48.229101,-116.27423,-8,1,"48.229101, -116.27423"
41637,24538,Concord,VA,37.343394,-78.96433,-5,1,"37.343394, -78.96433"
41638,90720,Los Alamitos,CA,33.794028,-118.07218,-8,1,"33.794028, -118.07218"
41639,36621,Mobile,AL,30.658865,-88.177975,-6,1,"30.658865, -88.177975"
41640,73572,Walters,OK,34.359739,-98.3455,-6,1,"34.359739, -98.3455"
41641,7009,Cedar Grove,NJ,40.855854,-74.22898,-5,1,"40.855854, -74.22898"
41642,20375,Washington,DC,38.822713,-77.02321999999998,-5,1,"38.822713, -77.02322"
41643,16256,Smicksburg,PA,40.854736,-79.13527999999998,-5,1,"40.854736, -79.13528"
41644,19108,Philadelphia,PA,39.959662,-75.1605,-5,1,"39.959662, -75.1605"
41645,14836,Dalton,NY,42.523195,-77.93008,-5,1,"42.523195, -77.93008"
41646,79159,Amarillo,TX,35.216029,-102.071415,-6,1,"35.216029, -102.071415"
41647,46545,Mishawaka,IN,41.681487,-86.16811,-5,0,"41.681487, -86.16811"
41648,22460,Farnham,VA,37.858952,-76.63263,-5,1,"37.858952, -76.63263"
41649,98023,Federal Way,WA,47.309021,-122.36178000000001,-8,1,"47.309021, -122.36178"
41650,36436,Dickinson,AL,31.756797,-87.64499999999998,-6,1,"31.756797, -87.645"
41651,33432,Boca Raton,FL,26.347305,-80.08552,-5,1,"26.347305, -80.08552"
41652,30603,Athens,GA,33.947587,-83.40889699999998,-5,1,"33.947587, -83.408897"
41653,90233,Culver City,CA,33.786594,-118.298662,-8,1,"33.786594, -118.298662"
41654,19333,Devon,PA,40.044858,-75.42174,-5,1,"40.044858, -75.42174"
41655,45640,Jackson,OH,39.034226,-82.63678,-5,1,"39.034226, -82.63678"
41656,61471,Raritan,IL,40.696535,-90.82607,-6,1,"40.696535, -90.82607"
41657,45482,Dayton,OH,39.750471,-84.26859299999998,-5,1,"39.750471, -84.268593"
41658,2158,Newton,MA,42.353696,-71.188149,-5,1,"42.353696, -71.188149"
41659,40830,Gulston,KY,36.772301,-83.33414999999998,-5,1,"36.772301, -83.33415"
41660,55923,Chatfield,MN,43.84113,-92.1606,-6,1,"43.84113, -92.1606"
41661,11853,Jericho,NY,40.754757,-73.60177199999998,-5,1,"40.754757, -73.601772"
41662,94561,Oakley,CA,37.992124,-121.71328000000001,-8,1,"37.992124, -121.71328"
41663,30108,Bowdon,GA,33.533934,-85.26088,-5,1,"33.533934, -85.26088"
41664,6536,New Haven,CT,41.365709,-72.927507,-5,1,"41.365709, -72.927507"
41665,10943,Middletown,NY,41.387822,-74.35469899999998,-5,1,"41.387822, -74.354699"
41666,53981,Willow,WI,43.412658,-90.274101,-6,1,"43.412658, -90.274101"
41667,1609,Worcester,MA,42.271743,-71.81348,-5,1,"42.271743, -71.81348"
41668,29647,Greenwood,SC,34.178813,-82.163078,-5,1,"34.178813, -82.163078"
41669,24945,Greenville,WV,37.543667,-80.69603999999998,-5,1,"37.543667, -80.69604"
41670,65681,Lampe,MO,36.561455,-93.46715,-6,1,"36.561455, -93.46715"
41671,98941,Roslyn,WA,47.224876,-120.99286,-8,1,"47.224876, -120.99286"
41672,5853,Morgan,VT,44.881758,-71.96653000000002,-5,1,"44.881758, -71.96653"
41673,77420,Boling,TX,29.249812,-95.92241000000001,-6,1,"29.249812, -95.92241"
41674,60475,Steger,IL,41.470084,-87.63369,-6,1,"41.470084, -87.63369"
41675,91126,Pasadena,CA,33.786594,-118.298662,-8,1,"33.786594, -118.298662"
41676,14719,Cattaraugus,NY,42.329183,-78.87435999999998,-5,1,"42.329183, -78.87436"
41677,28138,Rockwell,NC,35.536561,-80.42959,-5,1,"35.536561, -80.42959"
41678,10533,Irvington,NY,41.039005,-73.8635,-5,1,"41.039005, -73.8635"
41679,45147,Miamiville,OH,39.213739,-84.30023199999998,-5,1,"39.213739, -84.300232"
41680,93221,Exeter,CA,36.304696,-119.11383,-8,1,"36.304696, -119.11383"
41681,58787,Tolley,ND,48.76715,-101.81935,-6,1,"48.76715, -101.81935"
41682,62092,White Hall,IL,39.433041,-90.40655,-6,1,"39.433041, -90.40655"
41683,78135,New Braunfels,TX,29.738502,-98.087157,-6,1,"29.738502, -98.087157"
41684,60519,Eola,IL,41.778379,-88.24267999999998,-6,1,"41.778379, -88.24268"
41685,79983,El Paso,TX,31.694842,-106.29998700000002,-7,1,"31.694842, -106.299987"
41686,13449,Rome,NY,43.239274,-75.47795999999998,-5,1,"43.239274, -75.47796"
41687,97138,Seaside,OR,45.926112,-123.81523999999999,-8,1,"45.926112, -123.81524"
41688,70071,Lutcher,LA,30.044009999999997,-90.69956,-6,1,"30.04401, -90.69956"
41689,62543,Latham,IL,39.965691,-89.15936,-6,1,"39.965691, -89.15936"
41690,66413,Burlingame,KS,38.767905,-95.88076,-6,1,"38.767905, -95.88076"
41691,25724,Huntington,WV,38.413384,-82.277401,-5,1,"38.413384, -82.277401"
41692,85098,Phoenix,AZ,33.276539,-112.18717,-7,0,"33.276539, -112.18717"
41693,94941,Mill Valley,CA,37.898058,-122.54134,-8,1,"37.898058, -122.54134"
41694,91671,Los Angeles,CA,34.175205,-118.38221200000001,-8,1,"34.175205, -118.382212"
41695,74549,Honobia,OK,34.536633,-94.93507,-6,1,"34.536633, -94.93507"
41696,1237,Lanesboro,MA,42.557346,-73.24364,-5,1,"42.557346, -73.24364"
41697,92109,San Diego,CA,32.791246,-117.24343,-8,1,"32.791246, -117.24343"
41698,40287,Louisville,KY,38.188962,-85.67681899999998,-5,1,"38.188962, -85.676819"
41699,63026,Fenton,MO,38.502854,-90.46088,-6,1,"38.502854, -90.46088"
41700,7463,Waldwick,NJ,41.013109,-74.12231,-5,1,"41.013109, -74.12231"
41701,74031,Foyil,OK,36.336457,-95.571646,-6,1,"36.336457, -95.571646"
41702,75434,Cunningham,TX,33.423626,-95.3567,-6,1,"33.423626, -95.3567"
41703,73425,Countyline,OK,34.447003,-97.55801,-6,1,"34.447003, -97.55801"
41704,20168,Haymarket,VA,38.721912,-77.466897,-5,1,"38.721912, -77.466897"
41705,48017,Clawson,MI,42.535534,-83.15112,-5,1,"42.535534, -83.15112"
41706,76354,Burkburnett,TX,34.085289,-98.58881,-6,1,"34.085289, -98.58881"
41707,77880,Washington,TX,30.281021999999997,-96.16922,-6,1,"30.281022, -96.16922"
41708,5470,Montgomery,VT,44.824855,-72.895849,-5,1,"44.824855, -72.895849"
41709,54929,Clintonville,WI,44.63605,-88.74673,-6,1,"44.63605, -88.74673"
41710,28754,Mars Hill,NC,35.866763,-82.52043,-5,1,"35.866763, -82.52043"
41711,23108,Mascot,VA,37.642543,-76.73554,-5,1,"37.642543, -76.73554"
41712,64456,Grant City,MO,40.496954,-94.38993,-6,1,"40.496954, -94.38993"
41713,53566,Monroe,WI,42.603462,-89.64037,-6,1,"42.603462, -89.64037"
41714,10551,Mount Vernon,NY,41.119008,-73.732996,-5,1,"41.119008, -73.732996"
41715,37115,Madison,TN,36.264069,-86.70565999999998,-6,1,"36.264069, -86.70566"
41716,28580,Snow Hill,NC,35.44451,-77.69186,-5,1,"35.44451, -77.69186"
41717,31762,Leary,GA,31.454628000000003,-84.51725999999998,-5,1,"31.454628, -84.51726"
41718,35749,Harvest,AL,34.815817,-86.76003,-6,1,"34.815817, -86.76003"
41719,90002,Los Angeles,CA,33.948315,-118.24845,-8,1,"33.948315, -118.24845"
41720,90254,Hermosa Beach,CA,33.866314,-118.39968,-8,1,"33.866314, -118.39968"
41721,39325,Collinsville,MS,32.553716,-88.86736,-6,1,"32.553716, -88.86736"
41722,13471,Taberg,NY,43.346517,-75.60492999999998,-5,1,"43.346517, -75.60493"
41723,56654,Loman,MN,48.527572,-93.83554,-6,1,"48.527572, -93.83554"
41724,62059,Lovejoy,IL,38.6565,-90.16643,-6,1,"38.6565, -90.16643"
41725,99620,Kotlik,AK,62.945434,-163.76142,-9,1,"62.945434, -163.76142"
41726,29569,Loris,SC,34.046247,-78.9008,-5,1,"34.046247, -78.9008"
41727,57348,Hitchcock,SD,44.625453,-98.37219,-6,1,"44.625453, -98.37219"
41728,57708,Bethlehem,SD,44.271094,-103.42013100000001,-7,1,"44.271094, -103.420131"
41729,60632,Chicago,IL,41.809299,-87.71049999999998,-6,1,"41.809299, -87.7105"
41730,38220,Atwood,TN,35.98269,-88.66965999999998,-6,1,"35.98269, -88.66966"
41731,4406,Abbot,ME,45.221933,-69.49039,-5,1,"45.221933, -69.49039"
41732,1366,Petersham,MA,42.474718,-72.21226,-5,1,"42.474718, -72.21226"
41733,30306,Atlanta,GA,33.786755,-84.35149,-5,1,"33.786755, -84.35149"
41734,65449,Cook Station,MO,37.85017,-91.49431000000001,-6,1,"37.85017, -91.49431"
41735,86043,Second Mesa,AZ,35.77722700000001,-110.50131,-7,0,"35.777227, -110.50131"
41736,35984,Mentone,AL,34.557735,-85.5751,-6,1,"34.557735, -85.5751"
41737,71253,Kilbourne,LA,32.995821,-91.31686,-6,1,"32.995821, -91.31686"
41738,66528,Quenemo,KS,38.60969,-95.54333,-6,1,"38.60969, -95.54333"
41739,68032,Linwood,NE,41.344868,-96.964345,-6,1,"41.344868, -96.964345"
41740,26586,Montana Mines,WV,39.525505,-80.10866,-5,1,"39.525505, -80.10866"
41741,4989,Vassalboro,ME,44.398851,-69.65181,-5,1,"44.398851, -69.65181"
41742,73078,Piedmont,OK,35.654827,-97.76238,-6,1,"35.654827, -97.76238"
41743,17029,Granville,PA,40.551431,-77.62577,-5,1,"40.551431, -77.62577"
41744,29229,Columbia,SC,34.139511,-80.88782999999998,-5,1,"34.139511, -80.88783"
41745,27949,Kitty Hawk,NC,36.115899,-75.72772,-5,1,"36.115899, -75.72772"
41746,62541,Lake Fork,IL,39.969864,-89.35051,-6,1,"39.969864, -89.35051"
41747,7644,Lodi,NJ,40.877999,-74.08265,-5,1,"40.877999, -74.08265"
41748,69366,Whitman,NE,41.92305,-101.56145,-7,1,"41.92305, -101.56145"
41749,29305,Spartanburg,SC,35.111404,-82.105503,-5,1,"35.111404, -82.105503"
41750,92859,Orange,CA,33.640302,-117.769442,-8,1,"33.640302, -117.769442"
41751,84660,Spanish Fork,UT,40.10637,-111.65408,-7,1,"40.10637, -111.65408"
41752,19538,Maxatawny,PA,40.569818,-75.740942,-5,1,"40.569818, -75.740942"
41753,66103,Kansas City,KS,39.059254,-94.62453,-6,1,"39.059254, -94.62453"
41754,33452,Lantana,FL,26.590609,-80.05266299999998,-5,1,"26.590609, -80.052663"
41755,20901,Silver Spring,MD,39.020359,-77.0115,-5,1,"39.020359, -77.0115"
41756,53954,Pardeeville,WI,43.522529,-89.32342,-6,1,"43.522529, -89.32342"
41757,53801,Bagley,WI,42.922835,-91.09378,-6,1,"42.922835, -91.09378"
41758,99216,Spokane,WA,47.665819,-117.21699,-8,1,"47.665819, -117.21699"
41759,45202,Cincinnati,OH,39.10441,-84.50774,-5,1,"39.10441, -84.50774"
41760,44702,Canton,OH,40.798859,-81.37498999999998,-5,1,"40.798859, -81.37499"
41761,78022,George West,TX,28.260148,-98.14978,-6,1,"28.260148, -98.14978"
41762,79085,Summerfield,TX,34.743735,-102.506442,-6,1,"34.743735, -102.506442"
41763,64014,Blue Springs,MO,39.017559,-94.25767,-6,1,"39.017559, -94.25767"
41764,3036,Chester,NH,42.967823,-71.23453000000002,-5,1,"42.967823, -71.23453"
41765,50577,Renwick,IA,42.846831,-93.98159,-6,1,"42.846831, -93.98159"
41766,32644,Chiefland,FL,29.460221,-82.855334,-5,1,"29.460221, -82.855334"
41767,47750,Evansville,IN,37.962292,-87.50551199999998,-6,1,"37.962292, -87.505512"
41768,44905,Mansfield,OH,40.773556,-82.47611999999998,-5,1,"40.773556, -82.47612"
41769,30720,Dalton,GA,34.766095,-84.9865,-5,1,"34.766095, -84.9865"
41770,4291,West Poland,ME,44.040857,-70.453006,-5,1,"44.040857, -70.453006"
41771,96775,Paauhau,HI,19.593456,-155.438015,-10,0,"19.593456, -155.438015"
41772,47380,Ridgeville,IN,40.285505,-85.02062999999998,-5,0,"40.285505, -85.02063"
41773,36204,Anniston,AL,33.762195,-85.837828,-6,1,"33.762195, -85.837828"
41774,47336,Dunkirk,IN,40.38509,-85.2115,-5,0,"40.38509, -85.2115"
41775,27045,Rural Hall,NC,36.232354,-80.30391,-5,1,"36.232354, -80.30391"
41776,63653,Leadwood,MO,37.863193,-90.58935,-6,1,"37.863193, -90.58935"
41777,10901,Suffern,NY,41.125695,-74.12681999999998,-5,1,"41.125695, -74.12682"
41778,65239,Cairo,MO,39.522573,-92.43041,-6,1,"39.522573, -92.43041"
41779,11556,Uniondale,NY,40.754757,-73.60177199999998,-5,1,"40.754757, -73.601772"
41780,2904,Providence,RI,41.859199,-71.43142,-5,1,"41.859199, -71.43142"
41781,78830,Big Wells,TX,28.555795,-99.50744,-6,1,"28.555795, -99.50744"
41782,63465,Revere,MO,40.526542,-91.68075,-6,1,"40.526542, -91.68075"
41783,71275,Simsboro,LA,32.513699,-92.80633,-6,1,"32.513699, -92.80633"
41784,14548,Shortsville,NY,42.97342,-77.24339999999998,-5,1,"42.97342, -77.2434"
41785,99710,Fairbanks,AK,64.948648,-147.535549,-9,1,"64.948648, -147.535549"
41786,60426,Harvey,IL,41.609078,-87.66263999999998,-6,1,"41.609078, -87.66264"
41787,54632,Genoa,WI,43.559832,-91.16957,-6,1,"43.559832, -91.16957"
41788,39703,Columbus,MS,33.484147,-88.28399799999998,-6,1,"33.484147, -88.283998"
41789,43502,Archbold,OH,41.529231,-84.30866,-5,1,"41.529231, -84.30866"
41790,17779,Woolrich,PA,41.187424,-77.372827,-5,1,"41.187424, -77.372827"
41791,44866,Polk,OH,40.906577,-82.18985,-5,1,"40.906577, -82.18985"
41792,13225,Syracuse,NY,43.02143,-76.19770099999998,-5,1,"43.02143, -76.197701"
41793,84736,Henrieville,UT,37.565311,-111.99144,-7,1,"37.565311, -111.99144"
41794,6079,Taconic,CT,42.032012,-73.403763,-5,1,"42.032012, -73.403763"
41795,85344,Parker,AZ,34.100704,-114.30462,-7,0,"34.100704, -114.30462"
41796,98862,Winthrop,WA,48.488543,-120.24261000000001,-8,1,"48.488543, -120.24261"
41797,71366,Saint Joseph,LA,31.924224,-91.31265,-6,1,"31.924224, -91.31265"
41798,73531,Devol,OK,34.209826,-98.54891,-6,1,"34.209826, -98.54891"
41799,92735,Santa Ana,CA,33.640302,-117.769442,-8,1,"33.640302, -117.769442"
41800,5734,Bridport,VT,43.987529,-73.35143999999998,-5,1,"43.987529, -73.35144"
41801,21251,Baltimore,MD,39.438964,-76.592139,-5,1,"39.438964, -76.592139"
41802,92274,Thermal,CA,33.466287,-116.0688,-8,1,"33.466287, -116.0688"
41803,46947,Logansport,IN,40.754787,-86.36683999999998,-5,0,"40.754787, -86.36684"
41804,58790,Velva,ND,48.053192,-100.93425,-6,1,"48.053192, -100.93425"
41805,34210,Bradenton,FL,27.455543,-82.63371999999998,-5,1,"27.455543, -82.63372"
41806,78113,Falls City,TX,28.972553,-98.06964,-6,1,"28.972553, -98.06964"
41807,67028,Coats,KS,37.469499,-98.93543,-6,1,"37.469499, -98.93543"
41808,36524,Coffeeville,AL,31.790834000000004,-88.06932999999998,-6,1,"31.790834, -88.06933"
41809,78710,Austin,TX,30.351953,-97.715123,-6,1,"30.351953, -97.715123"
41810,22438,Champlain,VA,38.041706,-77.00499999999998,-5,1,"38.041706, -77.005"
41811,46030,Arcadia,IN,40.17449,-86.01735999999998,-5,0,"40.17449, -86.01736"
41812,94408,San Mateo,CA,37.381144,-122.334825,-8,1,"37.381144, -122.334825"
41813,63933,Campbell,MO,36.509916,-90.09694,-6,1,"36.509916, -90.09694"
41814,2241,Boston,MA,42.338947,-70.919635,-5,1,"42.338947, -70.919635"
41815,10024,New York,NY,40.786387,-73.97709,-5,1,"40.786387, -73.97709"
41816,13747,Colliersville,NY,42.505122,-74.982056,-5,1,"42.505122, -74.982056"
41817,28501,Kinston,NC,35.260895,-77.56469,-5,1,"35.260895, -77.56469"
41818,97251,Portland,OR,45.580557,-122.374776,-8,1,"45.580557, -122.374776"
41819,45306,Botkins,OH,40.464571,-84.18763,-5,1,"40.464571, -84.18763"
41820,30250,Lovejoy,GA,33.437428,-84.31519,-5,1,"33.437428, -84.31519"
41821,32244,Jacksonville,FL,30.222489,-81.74894,-5,1,"30.222489, -81.74894"
41822,83815,Coeur D Alene,ID,47.718227,-116.78897,-8,1,"47.718227, -116.78897"
41823,30143,Jasper,GA,34.454934,-84.41583,-5,1,"34.454934, -84.41583"
41824,1057,Monson,MA,42.089269,-72.31699999999998,-5,1,"42.089269, -72.317"
41825,71910,Hot Springs Village,AR,34.581374,-93.099403,-6,1,"34.581374, -93.099403"
41826,95402,Santa Rosa,CA,38.440061,-122.710598,-8,1,"38.440061, -122.710598"
41827,28656,North Wilkesboro,NC,36.238438,-81.045963,-5,1,"36.238438, -81.045963"
41828,55127,Saint Paul,MN,45.076708,-93.0828,-6,1,"45.076708, -93.0828"
41829,8720,Allenwood,NJ,40.14386,-74.10286,-5,1,"40.14386, -74.10286"
41830,19078,Ridley Park,PA,39.877262,-75.32272,-5,1,"39.877262, -75.32272"
41831,19301,Paoli,PA,40.042252,-75.48357,-5,1,"40.042252, -75.48357"
41832,12250,Albany,NY,42.614852,-73.97081199999998,-5,1,"42.614852, -73.970812"
41833,58102,Fargo,ND,46.900348,-96.80016,-6,1,"46.900348, -96.80016"
41834,6754,Cornwall Bridge,CT,41.786035,-73.35774,-5,1,"41.786035, -73.35774"
41835,87510,Abiquiu,NM,36.2996,-106.40596,-7,1,"36.2996, -106.40596"
41836,77535,Dayton,TX,30.044219,-94.88864,-6,1,"30.044219, -94.88864"
41837,72802,Russellville,AR,35.308848,-93.10909,-6,1,"35.308848, -93.10909"
41838,27052,Walnut Cove,NC,36.298241,-80.14382999999998,-5,1,"36.298241, -80.14383"
41839,85048,Phoenix,AZ,33.302098,-112.02476999999999,-7,0,"33.302098, -112.02477"
41840,26150,Mineral Wells,WV,39.162229,-81.53788,-5,1,"39.162229, -81.53788"
41841,34611,Spring Hill,FL,28.564167,-82.416515,-5,1,"28.564167, -82.416515"
41842,46741,Grabill,IN,41.202549,-84.93810999999998,-5,0,"41.202549, -84.93811"
41843,23345,Davis Wharf,VA,37.738248,-75.70144899999998,-5,1,"37.738248, -75.701449"
41844,59076,Sanders,MT,46.2644,-107.07438,-7,1,"46.2644, -107.07438"
41845,53706,Madison,WI,43.074296,-89.40774,-6,1,"43.074296, -89.40774"
41846,11729,Deer Park,NY,40.760698,-73.33007,-5,1,"40.760698, -73.33007"
41847,45271,Cincinnati,OH,39.166759,-84.53821999999998,-5,1,"39.166759, -84.53822"
41848,97076,Beaverton,OR,45.548616,-123.114725,-8,1,"45.548616, -123.114725"
41849,40863,Pathfork,KY,36.753043,-83.44991,-5,1,"36.753043, -83.44991"
41850,35460,Epes,AL,32.716468,-88.15260999999998,-6,1,"32.716468, -88.15261"
41851,80721,Amherst,CO,40.681557,-102.16663,-7,1,"40.681557, -102.16663"
41852,75638,Daingerfield,TX,33.02583,-94.72481,-6,1,"33.02583, -94.72481"
41853,12814,Bolton Landing,NY,43.582318,-73.65515,-5,1,"43.582318, -73.65515"
41854,59050,Lodge Grass,MT,45.272302,-107.45873,-7,1,"45.272302, -107.45873"
41855,96145,Tahoe City,CA,39.177383,-120.14607,-8,1,"39.177383, -120.14607"
41856,41713,Avawam,KY,37.22539,-83.27360899999998,-5,1,"37.22539, -83.273609"
41857,68010,Boys Town,NE,41.25973,-96.12833,-6,1,"41.25973, -96.12833"
41858,76798,Waco,TX,31.547465999999996,-97.11997,-6,1,"31.547466, -97.11997"
41859,10710,Yonkers,NY,40.96555,-73.84506,-5,1,"40.96555, -73.84506"
41860,5055,Norwich,VT,43.735335,-72.29085999999998,-5,1,"43.735335, -72.29086"
41861,55922,Canton,MN,43.569417,-91.90736,-6,1,"43.569417, -91.90736"
41862,43345,Ridgeway,OH,40.513261,-83.57736,-5,1,"40.513261, -83.57736"
41863,37080,Joelton,TN,36.329551,-86.90949,-6,1,"36.329551, -86.90949"
41864,64865,Seneca,MO,36.833365,-94.59415000000001,-6,1,"36.833365, -94.59415"
41865,67523,Burdett,KS,38.200452,-99.54314,-6,1,"38.200452, -99.54314"
41866,73488,Tussy,OK,34.4836,-97.54783,-6,1,"34.4836, -97.54783"
41867,71496,Leesville,LA,31.110297999999997,-93.289988,-6,1,"31.110298, -93.289988"
41868,15250,Pittsburgh,PA,40.434436,-80.024817,-5,1,"40.434436, -80.024817"
41869,42276,Russellville,KY,36.860612,-86.88171,-6,1,"36.860612, -86.88171"
41870,93118,Goleta,CA,34.262834,-119.848555,-8,1,"34.262834, -119.848555"
41871,4105,Falmouth,ME,43.736732,-70.26027,-5,1,"43.736732, -70.26027"
41872,75028,Flower Mound,TX,33.033214,-97.05965,-6,1,"33.033214, -97.05965"
41873,25067,East Bank,WV,38.198471,-81.44797,-5,1,"38.198471, -81.44797"
41874,82711,Alva,WY,44.706167,-104.45138,-7,1,"44.706167, -104.45138"
41875,55182,Saint Paul,MN,45.005902,-93.105869,-6,1,"45.005902, -93.105869"
41876,89107,Las Vegas,NV,36.171219,-115.21682,-8,1,"36.171219, -115.21682"
41877,36476,River Falls,AL,31.356774,-86.54878999999998,-6,1,"31.356774, -86.54879"
41878,57002,Aurora,SD,44.287058,-96.67784,-6,1,"44.287058, -96.67784"
41879,16511,Erie,PA,42.156157,-80.01685999999998,-5,1,"42.156157, -80.01686"
41880,64056,Independence,MO,39.115776,-94.34846,-6,1,"39.115776, -94.34846"
41881,84761,Parowan,UT,37.886163,-112.83945,-7,1,"37.886163, -112.83945"
41882,10605,White Plains,NY,41.01002,-73.75158,-5,1,"41.01002, -73.75158"
41883,76193,Fort Worth,TX,32.771419,-97.291484,-6,1,"32.771419, -97.291484"
41884,16410,Cranesville,PA,41.922138,-80.32884,-5,1,"41.922138, -80.32884"
41885,94014,Daly City,CA,37.699182,-122.45035,-8,1,"37.699182, -122.45035"
41886,22849,Shenandoah,VA,38.49696,-78.61996999999998,-5,1,"38.49696, -78.61997"
41887,87312,Continental Divide,NM,35.442033,-108.32473,-7,1,"35.442033, -108.32473"
41888,70453,Pine Grove,LA,30.702471,-90.77604,-6,1,"30.702471, -90.77604"
41889,39190,Washington,MS,31.470602000000003,-91.404404,-6,1,"31.470602, -91.404404"
41890,6794,Washington Depot,CT,41.644096,-73.32437,-5,1,"41.644096, -73.32437"
41891,48239,Redford,MI,42.379436,-83.29105,-5,1,"42.379436, -83.29105"
41892,50666,Plainfield,IA,42.855231,-92.50295,-6,1,"42.855231, -92.50295"
41893,78414,Corpus Christi,TX,27.672334,-97.37051,-6,1,"27.672334, -97.37051"
41894,29003,Bamberg,SC,33.272026,-81.03203,-5,1,"33.272026, -81.03203"
41895,48865,Orleans,MI,43.090038,-85.11754,-5,1,"43.090038, -85.11754"
41896,63701,Cape Girardeau,MO,37.32564,-89.5659,-6,1,"37.32564, -89.5659"
41897,23091,Little Plymouth,VA,37.638259,-76.82858,-5,1,"37.638259, -76.82858"
41898,57309,Perry,SD,43.383541,-96.806422,-6,1,"43.383541, -96.806422"
41899,18410,Chinchilla,PA,41.486527,-75.693335,-5,1,"41.486527, -75.693335"
41900,64147,Kansas City,MO,38.849841,-94.54555,-6,1,"38.849841, -94.54555"
41901,4024,East Baldwin,ME,43.823849,-70.68482,-5,1,"43.823849, -70.68482"
41902,24368,Rural Retreat,VA,36.889364,-81.28162,-5,1,"36.889364, -81.28162"
41903,70509,Lafayette,LA,30.156506,-92.000019,-6,1,"30.156506, -92.000019"
41904,46369,Russiaville,IN,40.41663,-86.26679,-5,0,"40.41663, -86.26679"
41905,52531,Albia,IA,41.026796,-92.7984,-6,1,"41.026796, -92.7984"
41906,28725,Dillsboro,NC,35.36852,-83.25320999999998,-5,1,"35.36852, -83.25321"
41907,37920,Knoxville,TN,35.923517,-83.89042,-5,1,"35.923517, -83.89042"
41908,32522,Pensacola,FL,30.61428,-87.275772,-6,1,"30.61428, -87.275772"
41909,40862,Partridge,KY,37.004426,-82.89857999999998,-5,1,"37.004426, -82.89858"
41910,11211,Brooklyn,NY,40.71209,-73.95426999999998,-5,1,"40.71209, -73.95427"
41911,59826,Condon,MT,47.500385,-113.72687,-7,1,"47.500385, -113.72687"
41912,28715,Candler,NC,35.52989500000001,-82.70449,-5,1,"35.529895, -82.70449"
41913,62691,Virginia,IL,39.952909,-90.21218,-6,1,"39.952909, -90.21218"
41914,21749,Hagerstown,MD,39.520696,-77.916196,-5,1,"39.520696, -77.916196"
41915,65817,Springfield,MO,37.25807,-93.343673,-6,1,"37.25807, -93.343673"
41916,84329,Park Valley,UT,41.689359,-113.44562,-7,1,"41.689359, -113.44562"
41917,72143,Searcy,AR,35.239022,-91.73776,-6,1,"35.239022, -91.73776"
41918,68371,Henderson,NE,40.763846,-97.77856000000001,-6,1,"40.763846, -97.77856"
41919,47449,Newberry,IN,38.926709,-87.0031,-5,0,"38.926709, -87.0031"
41920,74855,Meeker,OK,35.50795200000001,-96.89689000000001,-6,1,"35.507952, -96.89689"
41921,97102,Arch Cape,OR,45.819042,-123.95827,-8,1,"45.819042, -123.95827"
41922,74840,Earlsboro,OK,35.29689,-96.78325,-6,1,"35.29689, -96.78325"
41923,37339,Gruetli Laager,TN,35.373152,-85.62361,-6,1,"35.373152, -85.62361"
41924,4401,Bangor,ME,44.81777,-68.78952,-5,1,"44.81777, -68.78952"
41925,40946,Green Road,KY,36.966634,-83.83413,-5,1,"36.966634, -83.83413"
41926,20065,Washington,DC,38.883412,-77.028198,-5,1,"38.883412, -77.028198"
41927,52151,Lansing,IA,43.358764,-91.25436,-6,1,"43.358764, -91.25436"
41928,45052,North Bend,OH,39.155158,-84.77789,-5,1,"39.155158, -84.77789"
41929,85324,Black Canyon City,AZ,34.10865,-112.10088,-7,0,"34.10865, -112.10088"
41930,10538,Larchmont,NY,40.933089,-73.75615,-5,1,"40.933089, -73.75615"
41931,43548,New Bavaria,OH,41.190188,-84.17548999999998,-5,1,"41.190188, -84.17549"
41932,34695,Safety Harbor,FL,28.005639,-82.69511,-5,1,"28.005639, -82.69511"
41933,50626,Dunkerton,IA,42.576054,-92.16575,-6,1,"42.576054, -92.16575"
41934,95222,Angels Camp,CA,38.087437,-120.58072,-8,1,"38.087437, -120.58072"
41935,87825,Magdalena,NM,34.139451,-107.36816,-7,1,"34.139451, -107.36816"
41936,5054,North Thetford,VT,43.852619,-72.18797999999998,-5,1,"43.852619, -72.18798"
41937,28023,China Grove,NC,35.567189,-80.59116,-5,1,"35.567189, -80.59116"
41938,99005,Colbert,WA,47.844289,-117.37274,-8,1,"47.844289, -117.37274"
41939,75355,Dallas,TX,32.767268,-96.777626,-6,1,"32.767268, -96.777626"
41940,67761,Wallace,KS,38.912898,-101.50936999999999,-7,1,"38.912898, -101.50937"
41941,66021,Edgerton,KS,38.762545,-95.00622000000001,-6,1,"38.762545, -95.00622"
41942,13428,Palatine Bridge,NY,42.923583,-74.55535999999998,-5,1,"42.923583, -74.55536"
41943,59854,Ovando,MT,47.044698,-113.09213999999999,-7,1,"47.044698, -113.09214"
41944,76034,Colleyville,TX,32.885062,-97.14923,-6,1,"32.885062, -97.14923"
41945,19026,Drexel Hill,PA,39.949962,-75.30184,-5,1,"39.949962, -75.30184"
41946,98104,Seattle,WA,47.60252,-122.32855,-8,1,"47.60252, -122.32855"
41947,1331,Athol,MA,42.579931,-72.20836,-5,1,"42.579931, -72.20836"
41948,13654,Heuvelton,NY,44.563604,-75.48793999999998,-5,1,"44.563604, -75.48794"
